,id,model,price,kilometer,registration_date,condition,zip_code,text,place,url,zip_extracted,NUTS_3,RegionalID,Place,Place2,age,Land,Kreis,bip.2016,bip.2017,pek.2016,gdppc.2016,gdppc.2017,cit.2016,cit.2017,Schl�.ssel,Straftat,Gemeinde.schl�.ssel,Stadt..Landkreis,Kreisart,erfasste.F�.lle,HZ.nach.Zensus,Unique.Ids,f�lle
923,1178087840,Uneindeutiges Modell,1000,151484,2004,NA,85640,"                    Hallo Leute Verkaufe im Auftrag meiner Schwiegermama ihren Opel Corsa , bei R�ckfragen bitte Sie anrufen .TEL : 0176 63704391 viel Spa�. :-)",85640Kr.M�nchen-Putzbrunn,https://www.ebay-kleinanzeigen.de/s-anzeige/opel-corsa/1178087840-216-6182,85640,DE21H,9184,munchen,Putzbrunn,15,BY,"M�nchen, Landkreis",35845.124000000003,37736.449999999997,41658,104901,109407,341704,344.91899999999998,***100,Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme,9184,München,LK,32,9.23699532088456,"München, LK",32
924,1178072976,Kleinwagen,1500,130000,2001,Unbesch�digtesFahrzeug,80339,"                    Technisch in guten Zustand, einwandfrei!Bremsscheiben u. Bel�ge sind vorne Neu!Das Auto hat nur ein Schl�ssel.",80339M�nchen-Schwanthalerh�he,https://www.ebay-kleinanzeigen.de/s-anzeige/opel-corsa-1-0-tuev-2020-klima/1178072976-216-6444,80339,DE212,9162,munchen,M�nchen,18,BY,"M�nchen, Landeshauptstadt, Kreisfreie Stadt",109324.63800000001,115076.59,42188,75017,78810,1457341,1460.17,***100,Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme,9162,München,KfS,192,13.1864599780638,"München, KfS",192
925,1177921749,Kleinwagen,500,159000,1998,Unbesch�digtesFahrzeug,82049,"                    Der Wagen ist seit 2013 in meinem Besitz und wird t�glich genutzt. F�r Fragen und Besichtigungen stehe ich gerne telefonisch zur Verf�gung.KleinwagenGebrauchtfahrzeugHubraum: 1389 cm�Anzahl der T�ren: 2/3 T�renAnzahl Sitzpl�tze: 5Schadstoffklasse: Euro1Umweltplakette: --Anzahl der Fahrzeughalter: 2HU: 8/2019Farbe: BlauFarbe (Hersteller): --Innenausstattung: StoffFarbe der Innenausstattung: --Airbags: Front-AirbagsAnh�ngerkupplung: --Radio: Tuner/RadioAusstattungABS, Elektr. Fensterheber, Elektr. Wegfahrsperre, Gep�ckraumabtrennung, Raucherpaket, Servolenkung, ZentralverriegelungDer Preis ist Verhandlungsbasis.Privatanbieter82049 PullachDeutschlandTel.: +49 0178 4727138Weitere Informationen bei",82049Bayern-Pullach,https://www.ebay-kleinanzeigen.de/s-anzeige/opel-corsa-city/1177921749-216-6190,82049,DE21H,9184,munchen,Pullach im Isartal,21,BY,"M�nchen, Landkreis",35845.124000000003,37736.449999999997,41658,104901,109407,341704,344.91899999999998,***100,Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme,9184,München,LK,32,9.23699532088456,"München, LK",32
926,1177854254,Kleinwagen,2900,85000,2006,Unbesch�digtesFahrzeug,NA,"                    Weitere Ausstattung:Airbag Beifahrerseite, Airbag Fahrerseite, Aktive Kopfst�tzen vorn, Au�enspiegel elektr. verstell- und heizbar, Au�enspiegel Wagenfarbe, Bremsassistent, Drehzahlmesser, Ellipsoid-Scheinwerfer 3D, Isofix-Aufnahmen f�r Kindersitz an R�cksitz, Karosserie: 3-t�rig, Kopfst�tzen hinten, Lenks�ule (Lenkrad) h�henverstellbar, Motor 1,0 Ltr. - 44 kW 12V KAT (Z 10 XEP / LJ4), R�cksitzlehne geteilt, R�cksitzlehne klappbar, Schutzleisten Sto�f�nger Wagenfarbe, Seitenairbag vorn, Sitz vorn links h�henverstellbar, Sto�f�nger Wagenfarbe, T�rgriffe au�en Wagenfarbe, W�rmeschutzverglasungSehr sch�ner und sparsamer kleiner Opel CorsaInspektionen alle bei einer Opel Vertragswerkst�tte gemachtbei 40000 km neuer Rumpfmotorbei 75000 km neue Steuerkette ( alle beiden Reparaturen mit Rechnungen von Opel belegbar )KlimanlageServolenkungZentralverriegelung mit Funkelektrische Fensterheberelektrische Au�enspiegelRadio CDEingabefehler,�nderungen,Irrt�mer und Zwischenverkauf vorbehaltenKleinwagenGebrauchtfahrzeugUnfallfreiHubraum: 998 cm�Anzahl der T�ren: 2/3 T�renAnzahl Sitzpl�tze: 5Schadstoffklasse: Euro4Umweltplakette: 4 (Gr�n)Anzahl der Fahrzeughalter: 2HU: 6/2021Farbe: BlauFarbe (Hersteller): AtlantisblauInnenausstattung: --Farbe der Innenausstattung: AndereAirbags: Front- und Seiten-AirbagsAnh�ngerkupplung: --Radio: Tuner/RadioAusstattungABS, Allwetterreifen, Elektr. Fensterheber, Elektr. Seitenspiegel, Isofix, Lederlenkrad, Servolenkung, ZentralverriegelungWeitere Informationen bei","Donarweg4,81739M�nchen-RamersdorfPerlach",https://www.ebay-kleinanzeigen.de/s-anzeige/opel-corsa-c-edition/1177854254-216-6473,81739,DE212,9162,munchen,M�nchen,13,BY,"M�nchen, Landeshauptstadt, Kreisfreie Stadt",109324.63800000001,115076.59,42188,75017,78810,1457341,1460.17,***100,Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme,9162,München,KfS,192,13.1864599780638,"München, KfS",192
927,1177837684,Kleinwagen,3200,140000,2007,Unbesch�digtesFahrzeug,85354,"                    8fach Bereifung (Sommer- und Winterreifen)Nichtraucher- und Garagenfahrzeug* L�ckenlos Scheckheft gepflegt *2. Hand, sehr gepflegtSuper zuverl�ssiges Auto*Klimaanlage ohne Funktion* Kontakt nur per Telefon // Anrufe bitte nur von 17-21 Uhr*KleinwagenGebrauchtfahrzeugUnfallfreiHubraum: 1229 cm�Anzahl der T�ren: 2/3 T�renAnzahl Sitzpl�tze: 5Schadstoffklasse: Euro4Umweltplakette: 4 (Gr�n)Anzahl der Fahrzeughalter: 2HU: 11/2020Farbe: Silber MetallicFarbe (Hersteller): --Innenausstattung: StoffFarbe der Innenausstattung: SchwarzAirbags: Front- und Seiten-AirbagsAnh�ngerkupplung: --Radio: Tuner/RadioAusstattungABS, Bordcomputer, CD-Spieler, ESP, Elektr. Fensterheber, Elektr. Seitenspiegel, Isofix, Multifunktionslenkrad, Nebelscheinwerfer, Nichtraucher-Fahrzeug, Scheckheftgepflegt, Servolenkung, Tempomat, Tuner/Radio, ZentralverriegelungDer Preis ist Verhandlungsbasis.Privatanbieter85354 FreisingDeutschlandTel.: +49 171 4443920Weitere Informationen bei",85354Bayern-Freising,https://www.ebay-kleinanzeigen.de/s-anzeige/opel-corsa-1-2-16v/1177837684-216-6265,85354,DE21B,9178,munchen,"Freising, Oberbayern",12,BY,"Freising, Landkreis",8009.2380000000003,8245.4619999999995,32446,45895,46611,174514,176.9,***100,Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme,9178,Freising,LK,30,16.8542166441007,"Freising, LK",30
928,1177828772,Kleinwagen,4390,46005,2012,Besch�digtesFahrzeug,NA,"                    Zustand siehe BilderSonderausstattung:Gep�ck-/Laderaumboden h�henverstellbar, Metallic-/Mineraleffekt-Lackierung, Raucher-Paket, Reserverad in FahrbereifungWeitere Ausstattung:Airbag Beifahrerseite abschaltbar, Airbag Fahrer-/Beifahrerseite, Au�enspiegel elektr. verstellbar, Au�enspiegel Wagenfarbe, Bremsassistent, Bremsscheiben vorn innenbel�ftet, Drehzahlmesser, Elektr. Bremskraftverteilung (EBD), Elektron. Traktionskontrolle, Gep�cknetz / Tasche an Vordersitzlehne, Geschw.-�berwachung, Griffleiste Heckklappe Wagenfarbe, Isofix-Aufnahmen f�r Kindersitz an R�cksitz, Karosserie: 5-t�rig, Lenks�ule (Lenkrad) verstellbar, Modellpflege, Motor 1,2 Ltr. - 51 kW, Nebelschlussleuchte, Pollenfilter, R�cksitzlehne klappbar, Schadstoffarm nach Abgasnorm Euro 5, Seitenairbag vorn, Sitz vorn links h�henverstellbar, Sitzbezug / Polsterung: Stoff, Stahlfelgen 6x15, Sto�f�nger Wagenfarbe, Verglasung get�ntTippfehler, Irrt�mer und Zwischenverkauf vorbehaltenKleinwagenGebrauchtfahrzeugBesch�digt, UnfallfahrzeugHubraum: 1229 cm�Anzahl der T�ren: 4/5 T�renAnzahl Sitzpl�tze: 5Schadstoffklasse: Euro5Umweltplakette: 4 (Gr�n)Anzahl der Fahrzeughalter: --HU: --Farbe: Grau MetallicFarbe (Hersteller): KarbongrauInnenausstattung: StoffFarbe der Innenausstattung: SchwarzAirbags: Front- und Seiten-AirbagsAnh�ngerkupplung: --Radio: Tuner/RadioTagfahrlicht (Art): TagfahrlichtAusstattungABS, CD-Spieler, ESP, Elektr. Seitenspiegel, Isofix, Servolenkung, Stahlfelgen, Traktionskontrolle, Winterreifen, ZentralverriegelungWeitere Informationen bei","Augsburgerstrasse22,82291Bayern-Mammendorf",https://www.ebay-kleinanzeigen.de/s-anzeige/opel-corsa-d-1-2-selection-klima/1177828772-216-6320,82291,DE21C,9179,munchen,"Mammendorf, Oberbayern",7,BY,"F�rstenfeldbruck, Landkreis",5424.6450000000004,5597.4290000000001,32778,25211,25754,215169,217.34399999999999,***100,Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme,9179,Fürstenfeldbruck,LK,26,11.9358585325321,"Fürstenfeldbruck, LK",26
929,1177552294,Benzin,3999,97000,2011,2021,85276,"                    Opel corsa DBj 28.12.20111,2 Benzin97.000kmKlimaanlageSOMMERREIFEN UND WINTERREIFEN3 Auto zu HauseSehr sparsamMehr Info an Tel.",85276Bayern-Pfaffenhofena.d.Ilm,https://www.ebay-kleinanzeigen.de/s-anzeige/opel-corsa-d-tuev-neu-bis-06-2021/1177552294-216-5850,85276,DE21J,9186,munchen,Hettenshausen,8,BY,"Pfaffenhofen a.d.Ilm, Landkreis",5002326,5716.9840000000004,33612,40145,45494,124607,125.66500000000001,***100,Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme,9186,Pfaffenhofen a.d.Ilm,LK,28,22.1792718861886,"Pfaffenhofen a.d.Ilm, LK",28
930,1177537193,Kleinwagen,2650,37800,2004,4(Gr�n),83550,"                    Zum Verkauf steht ein Opel Corsa C aus dem Jahr 2004. Der Wagen ist seit 2008 im Besitz einer Rentnerin (Originalrechnung vom Opel-Fachh�ndler ist vorhanden) und wurde zwar wenig, aber dennoch regelm��ig bewegt.Trotz der wenigen, j�hrlich gefahrenen Kilometer wurde der Opel regelm��ig in der Werkstatt gewartet (dies ist anhand von diversen Rechnungen belegbar). Folglich ist die Technik des Corsas in beinahe neuwertigem Zustand. Es bestehen keine Defekte und kein Wartungsstau.Das Auto verf�gt �ber eine f�r die damalige Zeit sehr umfangreiche Ausstattung (u.a. mit Klimaanlage, Schiebedach und Parkhilfen).Leider ist der Wagen optisch nicht ganz einwandfrei. Wie auf den letzten Bildern zu sehen ist, sind sowohl auf der linken als auch auf der rechten Seite Kratzer und Dellen vorhanden.Die letzte T�V-Plakette hat der Wagen ohne Beanstandungen erhalten. Die HU ist g�ltig bis April 2020Bei weiteren Fragen k�nnen Sie mich gerne kontaktieren. Bitte sehen Sie von ""letzten Preis""-Anfragen ab.F. NiedermaierKleinwagenGebrauchtfahrzeugHubraum: 1389 cm�Getriebe: HalbautomatikAnzahl der T�ren: 4/5 T�renAnzahl Sitzpl�tze: 5Schadstoffklasse: Euro4Umweltplakette: 4 (Gr�n)Anzahl der Fahrzeughalter: 2HU: --Farbe: --Farbe (Hersteller): --Innenausstattung: --Farbe der Innenausstattung: --Airbags: Front- und Seiten-AirbagsAnh�ngerkupplung: --Radio: Tuner/RadioAusstattungABS, Elektr. Fensterheber, Elektr. Seitenspiegel, Elektr. Wegfahrsperre, Isofix, Leichtmetallfelgen, Nebelscheinwerfer, Nichtraucher-Fahrzeug, Schiebedach, Servolenkung, Tuner/Radio, ZentralverriegelungDer Preis ist Verhandlungsbasis.Privatanbieter83550 EmmeringDeutschlandTel.: +49 151 62600995Weitere Informationen bei",83550Bayern-Emmeringa.d.Inn,https://www.ebay-kleinanzeigen.de/s-anzeige/opel-corsa-1-4-16v-enjoy/1177537193-216-6065,83550,DE218,9175,munchen,Emmering bei Wasserburg am Inn,15,BY,"Ebersberg, Landkreis",4297.2510000000002,4548884,36713,31090,32513,138219,139.90799999999999,***100,Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme,9175,Ebersberg,LK,10,7.10227272727273,"Ebersberg, LK",10
931,1177362945,Kleinwagen,855,154500,2003,Unbesch�digtesFahrzeug,82205,"                    Der Opel Corsa wurde gerne als Anf�ngerauto gefahren. Dementsprechend hat er einige Lackkratzer am vorderen und hinteren Kotfl�gel/Sto�f�nger. Auf der Fahrerseite wurde eine Gaspedalverlegung verbaut, welche auch im Fahrzeugbrief eingetragen wurde. Diese ist aber reversibel und beeintr�chtigt nicht die normale Nutzung des PKW.Dem Alter entsprechende Abnutzungsspuren im Innenraum.Das Auto ben�tigt einige Reparaturen und ist deshalb nur eingeschr�nkt fahrtauglich. Kraftstoffanzeige nicht mehr vollst�ndig funktionst�chtig, nur Winterreifen vorhanden.Es wird als *Bastlerfarzeug* verkauft.Da Privatverkauf keine Garantie und Gew�hrleistung.",82205Bayern-Gilching,https://www.ebay-kleinanzeigen.de/s-anzeige/opel-corsa-njoy-automatik-/1177362945-216-15740,82205,DE21L,9188,munchen,H�ll bei Gilching,16,BY,"Starnberg, Landkreis",5669.34,6243.2190000000001,47031,42253,46198,134177,135.13900000000001,***100,Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme,9188,Starnberg,LK,19,14.0174849680918,"Starnberg, LK",19
932,1177323533,Kleinwagen,1999,70000,2006,Unbesch�digtesFahrzeug,81245,"                    Das Fahrzeug wurde fast Ausschlie�lich in der Stadt gefahren.Vor ca. 3 Jahren hatte es einen Blechschaden, dieser wurde in einer Fachwerkstatt sachgerecht repariert. Aktuell hat das Fahrzeug einen Hagelschaden (man sieht die Dullen auf dem Dach [letztes bild] und ansonsten ein paar kleinere SchrammenDieses tut aber dem Gesamtbild des Fahrzeugs keinen schaden, wenn man genau hinsieht sieht man die Dullen/Schrammen, welche bei einem Fahranf�nger in der Regel noch dazukommen werden. Das Fahrzeug ist im Unterhalt sehr g�nstig.Das Fahrzeug ist angemeldet und vollkommen Verkehrst�chtig.Verkauf wegen Neuanschaffung.",81245M�nchen-Pasing-Obermenzing,https://www.ebay-kleinanzeigen.de/s-anzeige/opel-corsa-bj-2006-perfektes-anfaengerauto-stadtauto/1177323533-216-16366,81245,DE212,9162,munchen,M�nchen,13,BY,"M�nchen, Landeshauptstadt, Kreisfreie Stadt",109324.63800000001,115076.59,42188,75017,78810,1457341,1460.17,***100,Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme,9162,München,KfS,192,13.1864599780638,"München, KfS",192
933,1177066790,Limousine,1250,160000,2004,Unbesch�digtesFahrzeug,NA,"                    LimousineGebrauchtfahrzeugUnfallfreiHubraum: 1248 cm�Anzahl der T�ren: 4/5 T�renAnzahl Sitzpl�tze: 5Schadstoffklasse: Euro4Umweltplakette: 4 (Gr�n)Anzahl der Fahrzeughalter: --HU: 3/2020Farbe: Silber MetallicFarbe (Hersteller): --Innenausstattung: StoffFarbe der Innenausstattung: SchwarzAirbags: Front- und Seiten-AirbagsAnh�ngerkupplung: --Radio: Tuner/RadioPannenhilfe: ReserveradAusstattungABS, Elektr. Fensterheber, Elektr. Seitenspiegel, Elektr. Wegfahrsperre, Lederlenkrad, Servolenkung, Stahlfelgen, ZentralverriegelungWeitere Informationen bei","BaubergerStr.25,80992M�nchen-Moosach",https://www.ebay-kleinanzeigen.de/s-anzeige/opel-corsa-1-3-cdti-enjoy-mit-style-paket/1177066790-216-6447,80992,DE212,9162,munchen,M�nchen,15,BY,"M�nchen, Landeshauptstadt, Kreisfreie Stadt",109324.63800000001,115076.59,42188,75017,78810,1457341,1460.17,***100,Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme,9162,München,KfS,192,13.1864599780638,"München, KfS",192
934,1176957300,Kleinwagen,9999,57500,2011,Unbesch�digtesFahrzeug,NA,"                    Innenausstattung:Servolenkung, Klimaautomatik, 5 Sitzpl�tzeAu�enausstattung:3 T�ren, Zentralverriegelung, AluminiumfelgenTechnologie:TempomatSicherheit & Umwelt:ABS, ESP- Berg-Anfahr-Assistent HSA (Hill Start Assist), inkl. -� Reifendruckverlust-�berwachungssystem DDS (Deflation� Detection System)- Bordcomputer- Elektronisches Stabilit�tsprogramm (ESP-Plus)- Fahrwerk: OPC spezifisches Sportfahrwerk mit� tiefergelegter Karosserie- Funktions-Ausstattung - Gep�ckraumboden, 2fach� h�heneinstellbar - Sitzh�heneinstellung, Beifahrer- Getriebe: 6-Gang-Schaltgetriebe- Lackierung: Zweischicht-Perleffekt Sonderfarben- Leichtmetallr�der BiColor 7,5 J x 18 im 5-Y-Speichen-OPCDesign- geschmiedet, glanzlackiert in Karbongrau,� Speichenrand und Horn glanzveredelt, mit Reifen 225/35� ZR18- Lenkrad: OPC Sport-Lederlenkrad mit OPC spezifischer� Leder-Schaltknauf- Nebelscheinwerfer- OPC Dachspoiler- OPC Design OPC Auspuffanlage mit Endrohr im OPCDesign� OPC Bremss�ttel, karbongrau lackiert OPC� Instrumente mit spezifischer Grafik und Mattchromringen� OPC Schriftzug auf Heckklappe OPC Seitenschweller- Paket: Elektro-Paket - Fensterheber, elektrisch, vorn -� Zentralverriegelung mit Funkfernbedienung - 2� Z�ndschl�ssel, davon einer klappbar- Paket: Licht bestehend aus: Beleuchtetes Handschuhfach,� hinterleuchtete Schalter und Anzeigen- Paket: Sicht - Regensensor - Innenspiegel automatisch� abblendbar mit Konsolenbeleuchtung - Automatisches� Abblendlicht mit Tunnelerkennung- Paket: Sommer - Klimatisierungsautomatik - Solar Reflect� Windschutzscheibe - Heiz- und Bel�ftungssystem im� Fu�raum, hinten- Paket: Technik - Geschwindigkeitsregler - Bordcomputer- Panorama Schiebedach, elektrisch bet�tigt - Leseleuchten,� vorn- Polster: Kombination Stoff/Ledernachbildung Morrocana- Servolenkung - geschwindigkeitsabh�ngig- Sitze: Vordersitze mit Easy-Entry Einstiegshilfe- Sitze: OPC-Recaro Sportsitze Fahrer und Beifahrer, inkl.� Sitzh�heneinstellung- Solar Protect-W�rmeschutzverglasung im Fond, stark get�nt- Tagfahrlicht- W�rmeschutzverglasung, get�nt- Fahrzeug Tiefergelgt mit FedernKleinwagenGebrauchtfahrzeugUnfallfreiHubraum: 1598 cm�Anzahl der T�ren: 2/3 T�renAnzahl Sitzpl�tze: 5Schadstoffklasse: Euro5Umweltplakette: 4 (Gr�n)Anzahl der Fahrzeughalter: 4HU: NeuFarbe: Blau MetallicFarbe (Hersteller): ArdenblauInnenausstattung: TeillederFarbe der Innenausstattung: SchwarzAirbags: Front-, Seiten- und weitere AirbagsAnh�ngerkupplung: --Radio: Tuner/RadioAusstattungABS, Berganfahrassistent, Bordcomputer, CD-Spieler, E10-geeignet, ESP, Elektr. Fensterheber, Elektr. Seitenspiegel, Elektr. Wegfahrsperre, Garantie, Innenspiegel autom. abblendend, Isofix, Lederlenkrad, Leichtmetallfelgen, Multifunktionslenkrad, Nebelscheinwerfer, Nichtraucher-Fahrzeug, Scheckheftgepflegt, Servolenkung, Sommerreifen, Sportfahrwerk, Sportpaket, Touchscreen, Traktionskontrolle, ZentralverriegelungWeitere Informationen bei","Robert-Bosch-Strasse3,85221Kr.Dachau-Dachau",https://www.ebay-kleinanzeigen.de/s-anzeige/opel-corsa-1-6-turbo-opc-panorama-tiefergelegt-/1176957300-216-5977,85221,DE217,9174,munchen,Dachau,8,BY,"Dachau, Landkreis",4160.66,4364527,33604,27718,28757,150105,151.77099999999999,***100,Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme,9174,Dachau,LK,20,13.097319633537,"Dachau, LK",20
935,1177738540,Kleinwagen,600,157244,1997,Besch�digtesFahrzeug,70439,"                    VW Polo 1.4 L Motor8 Reifen Sommer/WinterLeichtmetall Felgen dabeiNeue Bremsbacken/BremsscheibenGepflegten MotorModernes RadioVerkaufe mein VW Polo wegen einer Neuanschaffung.Dies ist ein Bastlerfahrzeug, ich �bernehme keine Haftung und keine Garantie",70439Stuttgart-Stammheim,https://www.ebay-kleinanzeigen.de/s-anzeige/vw-polo-tuev-bis-2020/1177738540-216-9308,70439,DE111,8111,stuttgart,Stuttgart,22,BW,"Stuttgart, Landeshauptstadt, Stadtkreis",51094.35,53065.815000000002,33542,81635,84180,625885,630.38800000000003,***100,Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme,8111,Stuttgart,SK,70,11.0629434067228,"Stuttgart, SK",70
936,1177477965,Kleinwagen,1400,75000,1995,Unbesch�digtesFahrzeug,70499,"                    VW Polo 6n zu verkaufen. Bj 1994, Erstzulassung 1995.Auto hat 75.000 km und wurde vorwiegend k�rzere Strecken gefahren, daher die wenigen Kilometer. Erstbesitzer war ein �lterer Herr, der das Fahrzeug f�r seine Frau gekauft hatte. Anschlie�end fuhr die erwachsene Enkelin das Fahrzeug.Technisch befindet sich das Fahrzeug in einem guten Zustand, T�V wurde neu gemacht. F�r den T�V wurden einige M�ngel behoben, Rechnung vorhanden. Optische M�ngel sind nat�rlich vorhanden, des Alters entsprechend. Fahrzeug steht auf Allwetterreifen mit gutem Profil und ist voll fahrbereit.Perfektes Auto f�r Fahranf�nger, welches dem Besitzer bei guter Pflege treue Dienste leisten wird.Preis ist VB.",70499Stuttgart-Weilimdorf,https://www.ebay-kleinanzeigen.de/s-anzeige/vw-polo-75-000-km-tuev-neu-/1177477965-216-9592,70499,DE111,8111,stuttgart,Stuttgart,24,BW,"Stuttgart, Landeshauptstadt, Stadtkreis",51094.35,53065.815000000002,33542,81635,84180,625885,630.38800000000003,***100,Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme,8111,Stuttgart,SK,70,11.0629434067228,"Stuttgart, SK",70
937,1177988069,Benzin,2900,158700,2009,2,70188,"                    Hiermit biete ich ihnen einen sehr sch�nen Volkswagen Polo 1.2 Trendline von Baujahr 2009, das Fahrzeug ist in einem sehr gepflegten zustand.Ausstattung:- ABS- ESP- Bordcomputer- Servolenkung- elektrische Fensterheber- h�henverstellbare Sitze + Lenkrad- 8 Fachbereift- Leichtmetallfelgen- ZentralverriegelungEine Besichtigung und Probefahrt sind jederzeit nach Vorheriger Absprache m�glich.",70188Stuttgart-Stuttgart-Ost,https://www.ebay-kleinanzeigen.de/s-anzeige/vw-polo-1-2-trendline-tuev-neu-8-fach-bereift/1177988069-216-9282,70188,DE111,8111,stuttgart,Stuttgart,10,BW,"Stuttgart, Landeshauptstadt, Stadtkreis",51094.35,53065.815000000002,33542,81635,84180,625885,630.38800000000003,***100,Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme,8111,Stuttgart,SK,70,11.0629434067228,"Stuttgart, SK",70
938,1177484397,Limousine,10800,70000,2012,Besch�digtesFahrzeug,70567,                    Hallo verkaufe meinen VW Polo.GTI 17� Zoll Felgen.Kotfl�gel vorne links nur Blechschaden.Wurde in der VW Niederlassung in Stuttgart repariert.F�r Besichtigung Ort Stuttgart-M�hringen.Das Fahrzeug ist Tip-Top.T�v neu.,70567Stuttgart-M�hringen,https://www.ebay-kleinanzeigen.de/s-anzeige/vw-polo-1-6tdi-105-ps-r-line/1177484397-216-9299,70567,DE111,8111,stuttgart,Stuttgart,7,BW,"Stuttgart, Landeshauptstadt, Stadtkreis",51094.35,53065.815000000002,33542,81635,84180,625885,630.38800000000003,***100,Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme,8111,Stuttgart,SK,70,11.0629434067228,"Stuttgart, SK",70
939,1157025927,Kleinwagen,1000,151540,2002,Besch�digtesFahrzeug,70378,"                    VW Polo kupplung neu gewechselt guter Zustand, Fahrbereit. Baujahr 2002.Klima funktioniert nicht aber (Teile) also Zubeh�r vorhanden bei kauf wird es gegeben.Erstattung nicht m�glich !!!Bei Interesse Bitte schreiben.",70378Stuttgart-M�hlhausen,https://www.ebay-kleinanzeigen.de/s-anzeige/vw-polo-vw/1157025927-216-9334,70378,DE111,8111,stuttgart,Stuttgart,17,BW,"Stuttgart, Landeshauptstadt, Stadtkreis",51094.35,53065.815000000002,33542,81635,84180,625885,630.38800000000003,***100,Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme,8111,Stuttgart,SK,70,11.0629434067228,"Stuttgart, SK",70
940,1142931613,Kleinwagen,1000,225000,2005,Besch�digtesFahrzeug,70327,"                    Kein T�V,Rechter Seitenspiegel muss erneuert werden und Scheibenwischermotor muss erneuert werden.",70327Stuttgart-Untert�rkheim,https://www.ebay-kleinanzeigen.de/s-anzeige/verkaufe-vw-polo/1142931613-216-9595,70327,DE111,8111,stuttgart,Stuttgart,14,BW,"Stuttgart, Landeshauptstadt, Stadtkreis",51094.35,53065.815000000002,33542,81635,84180,625885,630.38800000000003,***100,Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme,8111,Stuttgart,SK,70,11.0629434067228,"Stuttgart, SK",70
941,1173608936,Benzin,1200,150000,2001,10,70329,"                    Verkaufe unseren VW Polo 1.4. Perfektes Stadtauto, hat altersentsprechend Gebrauchsspuren die jedoch nicht die Funktion beeintr�chtigen, im Innenraum ist es gepflegt. Auto f�hrt und bremst wunderbar. 8 Fach bereift. Thermostat und Bremszylinder 07/2019 erneuert. Wegen Neuanschaffung abzugeben, Fahrzeug ist abgemeldet. Bei weiteren Fragen k�nnen Sie mich gerne kontaktieren, ich werde so schnell wie m�glich antworten. Da Privatverkauf keine Garantie oder Gew�hrleistung",70329Stuttgart-Hedelfingen,https://www.ebay-kleinanzeigen.de/s-anzeige/vw-polo-1-4-mit-tuev/1173608936-216-9338,70329,DE111,8111,stuttgart,Stuttgart,18,BW,"Stuttgart, Landeshauptstadt, Stadtkreis",51094.35,53065.815000000002,33542,81635,84180,625885,630.38800000000003,***100,Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme,8111,Stuttgart,SK,70,11.0629434067228,"Stuttgart, SK",70
942,1167798149,Kombi,780,129000,2001,4,70178,"                    Das Auto ist noch im guten Zustand.T�V wurde dieses Jahr neu gemacht.Der Preis ist Verhandlungsbasis, er kann bei einem pers�nlichen Treffen ge�ndert werden.Hat kleine Macken wie :- rechte Fenster vorne funktioniert nicht- Schiebedach funktioniert nicht- rechte T�r hinten kann nur von au�en ge�ffnet werden.",70178Stuttgart-Stuttgart-Mitte,https://www.ebay-kleinanzeigen.de/s-anzeige/vw-polo-variant-60/1167798149-216-9599,70178,DE111,8111,stuttgart,Stuttgart,18,BW,"Stuttgart, Landeshauptstadt, Stadtkreis",51094.35,53065.815000000002,33542,81635,84180,625885,630.38800000000003,***100,Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme,8111,Stuttgart,SK,70,11.0629434067228,"Stuttgart, SK",70
